AgentKey,AgentType,TransactionSides,TotalSalesVolume,GCI
2020214793.0,REALTOR,1,425000.0,11900.0
2020223908.0,REALTOR,1,715000.0,20020.0
2020251183.0,REALTOR,2,372500.0,10430.0
2020256977.0,REALTOR,3,6285000.0,175980.0
2020269866.0,NON-REALTOR,1,470000.0,13160.0
2020277279.0,REALTOR,1,399700.0,11191.6
2020292722.0,REALTOR,1,1730000.0,48440.0
2020301645.0,REALTOR,1,550000.0,15400.0
2020302604.0,REALTOR,6,4695902.0,131485.256
2020315189.0,REALTOR,7,4716000.0,132048.0
2020316621.0,REALTOR,6,1546500.0,43302.0
2020323286.0,REALTOR,1,515000.0,14420.0
2020345112.0,REALTOR,6,4243675.0,118822.90000000001
2020346543.0,REALTOR,4,1971500.0,55202.0
2020347178.0,REALTOR,2,671044.0,18789.232
2020351966.0,REALTOR,11,5521372.0,154598.416
2020353328.0,REALTOR,1,395000.0,11060.0
2020358231.0,REALTOR,1,650000.0,18200.0
2020362139.0,REALTOR,2,1234000.0,34552.0
2020386662.0,NON-REALTOR,1,257500.0,7210.0
2020386662.0,REALTOR,2,882000.0,24696.0
2020387429.0,REALTOR,3,1700000.0,47600.0
2020389050.0,REALTOR,1,380000.0,10640.0
2020393633.0,REALTOR,1,500000.0,14000.0
2020400080.0,REALTOR,2,849740.0,23792.72
2020401333.0,REALTOR,1,435000.0,12180.0
2020402284.0,REALTOR,5,2345000.0,65660.0
2020427512.0,REALTOR,16,8624450.0,241484.6
2020437207.0,REALTOR,6,3731000.0,104468.0
2020448970.0,REALTOR,1,440000.0,12320.0
2020452817.0,REALTOR,2,1135000.0,31780.0
2020473295.0,REALTOR,2,1475000.0,41300.0
2020484771.0,NON-REALTOR,2,943500.0,26418.0
2020484771.0,REALTOR,1,490000.0,13720.0
2020496160.0,REALTOR,4,2283000.0,63924.0
2020496809.0,REALTOR,1,434000.0,12152.0
2020498605.0,REALTOR,4,2277250.0,63763.0
2020504693.0,REALTOR,2,855000.0,23940.0
2020505645.0,REALTOR,11,5751800.0,161050.4
2020512285.0,REALTOR,6,2490900.0,69745.2
2020514663.0,REALTOR,2,708000.0,19824.0
2020522193.0,REALTOR,3,1858000.0,52024.0
2020523354.0,REALTOR,1,625000.0,17500.0
2020550668.0,REALTOR,1,573000.0,16044.0
2020561739.0,REALTOR,2,1074000.0,30072.0
2020568063.0,REALTOR,2,1035586.0,28996.408
2020571800.0,REALTOR,1,290000.0,8120.0
2020577617.0,REALTOR,2,120000.0,3360.0
2020602228.0,REALTOR,2,680000.0,19040.0
2020602234.0,REALTOR,1,625000.0,17500.0
2020610557.0,REALTOR,54,2290750.0,64141.0
2020619008.0,REALTOR,2,1080000.0,30240.0
2020633457.0,REALTOR,1,385000.0,10780.0
2020640692.0,NON-REALTOR,1,1070000.0,29960.0
2020640692.0,REALTOR,3,1461000.0,40908.0
2020642860.0,REALTOR,3,1739900.0,48717.200000000004
2020643513.0,REALTOR,4,1980000.0,55440.0
2020644012.0,REALTOR,1,815000.0,22820.0
2020644906.0,REALTOR,3,1271500.0,35602.0
2020650371.0,REALTOR,2,1196210.0,33493.88
2020655914.0,REALTOR,1,655000.0,18340.0
2020660981.0,NON-REALTOR,11,2712700.0,75955.6
2020660981.0,REALTOR,3,433500.0,12138.0
2020663841.0,REALTOR,2,935000.0,26180.0
2020664519.0,REALTOR,1,505000.0,14140.0
2020670777.0,REALTOR,2,1554000.0,43512.0
2020695471.0,REALTOR,1,440000.0,12320.0
2020699683.0,REALTOR,1,530000.0,14840.0
2020709793.0,REALTOR,3,1540000.0,43120.0
2020730986.0,REALTOR,2,1210000.0,33880.0
2020741382.0,REALTOR,3,1384900.0,38777.200000000004
2020764572.0,REALTOR,2,1255000.0,35140.0
2020771803.0,REALTOR,1,625000.0,17500.0
2020775562.0,NON-REALTOR,1,470000.0,13160.0
2020775562.0,REALTOR,1,383000.0,10724.0
2020796610.0,REALTOR,3,2840000.0,79520.0
2020814422.0,REALTOR,2,1036500.0,29022.0
202082190.0,REALTOR,6,3278000.0,91784.0
2020827088.0,REALTOR,1,200000.0,5600.0
2020827939.0,REALTOR,4,2086500.0,58422.0
2020834376.0,REALTOR,1,1550000.0,43400.0
2020849287.0,REALTOR,5,3285000.0,91980.0
2020855285.0,REALTOR,1,415000.0,11620.0
2020857504.0,NON-REALTOR,2,970000.0,27160.0
202087876.0,NON-REALTOR,1,669000.0,18732.0
202087876.0,REALTOR,1,925000.0,25900.0
2020894246.0,REALTOR,3,1277500.0,35770.0
202089926.0,REALTOR,4,1975000.0,55300.0
2020899729.0,REALTOR,1,462000.0,12936.0
2020901111.0,REALTOR,1,290000.0,8120.0
2020919770.0,REALTOR,1,685000.0,19180.0
2020936098.0,REALTOR,1,630000.0,17640.0
2020952538.0,REALTOR,3,2255800.0,63162.4
2020953748.0,REALTOR,1,350000.0,9800.0
2020965074.0,REALTOR,2,1138000.0,31864.0
2020967603.0,REALTOR,4,2140000.0,59920.0
2020968895.0,REALTOR,1,592000.0,16576.0
2020972846.0,REALTOR,7,7385350.0,206789.80000000002
2020997744.0,REALTOR,1,639700.0,17911.600000000002
2021007214.0,REALTOR,1,732500.0,20510.0
2021007567.0,REALTOR,3,1926500.0,53942.0
2021011220.0,REALTOR,2,1191000.0,33348.0
2021048949.0,REALTOR,1,462000.0,12936.0
2021053160.0,REALTOR,1,420000.0,11760.0
2021075325.0,NON-REALTOR,1,540000.0,15120.0
2021075325.0,REALTOR,4,3009000.0,84252.0
2021077400.0,REALTOR,1,645000.0,18060.0
2021080973.0,REALTOR,2,910000.0,25480.0
2021084262.0,REALTOR,1,585000.0,16380.0
2021089155.0,REALTOR,1,321000.0,8988.0
2021114969.0,REALTOR,2,1160000.0,32480.0
2021115991.0,NON-REALTOR,2,130000.0,3640.0
2021115991.0,REALTOR,1,220000.0,6160.0
2021118697.0,REALTOR,1,460000.0,12880.0
2021123480.0,REALTOR,1,465000.0,13020.0
2021125665.0,REALTOR,1,428000.0,11984.0
2021125895.0,REALTOR,4,1354000.0,37912.0
2021160806.0,REALTOR,3,1411000.0,39508.0
2021162255.0,REALTOR,1,729000.0,20412.0
2021208534.0,REALTOR,2,4007000.0,112196.0
2021220061.0,REALTOR,1,759000.0,21252.0
2021249448.0,REALTOR,2,660000.0,18480.0
2021252505.0,REALTOR,2,1885000.0,52780.0
2021272706.0,NON-REALTOR,2,2130000.0,59640.0
2021272706.0,REALTOR,2,1005000.0,28140.0
2021272918.0,REALTOR,2,617500.0,17290.0
2021279937.0,REALTOR,1,980000.0,27440.0
2021281300.0,NON-REALTOR,1,600000.0,16800.0
2021281300.0,REALTOR,4,3045000.0,85260.0
2021281866.0,REALTOR,2,1015000.0,28420.0
2021282541.0,REALTOR,1,160000.0,4480.0
2021296637.0,REALTOR,1,310000.0,8680.0
2021303684.0,REALTOR,1,590000.0,16520.0
2021306136.0,REALTOR,3,2235000.0,62580.0
2021307806.0,REALTOR,1,525950.0,14726.6
2021330484.0,REALTOR,1,292500.0,8190.0
2021331394.0,REALTOR,2,1435000.0,40180.0
2021333932.0,NON-REALTOR,1,754777.0,21133.756
2021333932.0,REALTOR,2,1515000.0,42420.0
2021335255.0,REALTOR,1,429900.0,12037.2
2021337834.0,REALTOR,6,3732000.0,104496.0
2021346506.0,REALTOR,3,1642816.0,45998.848
2021357377.0,REALTOR,3,1665900.0,46645.200000000004
2021357654.0,REALTOR,1,445000.0,12460.0
2021371546.0,REALTOR,2,3936200.0,110213.6
2021371865.0,REALTOR,4,2174000.0,60872.0
2021376881.0,REALTOR,1,480000.0,13440.0
2021378782.0,REALTOR,5,1750300.0,49008.4
2021381499.0,REALTOR,1,112500.0,3150.0
2021405904.0,REALTOR,2,595000.0,16660.0
2021422975.0,REALTOR,3,1185000.0,33180.0
2021423854.0,REALTOR,1,439000.0,12292.0
2021424793.0,REALTOR,1,510000.0,14280.0
2021433879.0,REALTOR,2,1016050.0,28449.4
2021436801.0,REALTOR,1,732000.0,20496.0
2021438762.0,REALTOR,3,1148500.0,32158.0
2021457692.0,REALTOR,1,525000.0,14700.0
2021467531.0,REALTOR,1,630000.0,17640.0
2021477282.0,REALTOR,1,725000.0,20300.0
2021483509.0,REALTOR,1,605000.0,16940.0
2021491474.0,REALTOR,1,877500.0,24570.0
2021494622.0,REALTOR,1,2190000.0,61320.0
2021517499.0,REALTOR,2,714000.0,19992.0
2021525433.0,NON-REALTOR,1,585000.0,16380.0
2021530355.0,REALTOR,3,93000.0,2604.0
2021558785.0,REALTOR,1,799000.0,22372.0
2021577244.0,REALTOR,3,1550000.0,43400.0
2021587436.0,REALTOR,1,515000.0,14420.0
2021594559.0,REALTOR,1,470000.0,13160.0
2021599280.0,REALTOR,4,1990000.0,55720.0
2021600295.0,REALTOR,1,489900.0,13717.2
2021601196.0,REALTOR,1,525000.0,14700.0
2021608243.0,REALTOR,1,53500.0,1498.0
2021610128.0,REALTOR,1,429950.0,12038.6
2021619473.0,REALTOR,1,515000.0,14420.0
2021626226.0,REALTOR,1,825000.0,23100.0
2021643609.0,REALTOR,1,1088000.0,30464.0
2021649512.0,REALTOR,1,557000.0,15596.0
2021652892.0,REALTOR,1,554000.0,15512.0
2021666353.0,REALTOR,3,1395000.0,39060.0
2021666820.0,REALTOR,1,735000.0,20580.0
2021674710.0,NON-REALTOR,2,2400000.0,67200.0
2021675440.0,REALTOR,1,476000.0,13328.0
2021676972.0,REALTOR,2,285000.0,7980.0
2021683150.0,REALTOR,5,1206500.0,33782.0
2021693800.0,REALTOR,3,2666000.0,74648.0
2021716418.0,REALTOR,16,13931644.0,390086.032
2021717194.0,REALTOR,1,771300.0,21596.4
2021748061.0,NON-REALTOR,1,479990.0,13439.720000000001
2021748061.0,REALTOR,2,1352815.0,37878.82
2021748897.0,REALTOR,3,1070000.0,29960.0
2021752031.0,NON-REALTOR,2,851000.0,23828.0
2021752031.0,REALTOR,3,1476500.0,41342.0
2021753279.0,REALTOR,3,4740000.0,132720.0
2021766394.0,REALTOR,1,1030000.0,28840.0
2021767515.0,REALTOR,2,52500.0,1470.0
2021767821.0,REALTOR,1,1200000.0,33600.0
2021769057.0,REALTOR,2,640000.0,17920.0
2021780596.0,NON-REALTOR,1,520000.0,14560.0
2021780596.0,REALTOR,1,655000.0,18340.0
2021780901.0,REALTOR,2,780000.0,21840.0
2021788522.0,REALTOR,1,490000.0,13720.0
2021812824.0,REALTOR,2,1175000.0,32900.0
2021817707.0,REALTOR,1,510000.0,14280.0
2021833893.0,NON-REALTOR,1,274000.0,7672.0
2021833893.0,REALTOR,1,337000.0,9436.0
2021837184.0,REALTOR,2,1330000.0,37240.0
2021858052.0,REALTOR,1,825000.0,23100.0
2021862955.0,REALTOR,1,457000.0,12796.0
2021882304.0,REALTOR,2,626500.0,17542.0
2021884757.0,REALTOR,7,3299950.0,92398.6
2021888480.0,REALTOR,1,225000.0,6300.0
2021890102.0,REALTOR,1,543000.0,15204.0
2021907459.0,REALTOR,1,642500.0,17990.0
2021915289.0,REALTOR,3,1682000.0,47096.0
2021916361.0,REALTOR,5,2982403.0,83507.284
2021916562.0,REALTOR,10,7711400.0,215919.2
2021930391.0,REALTOR,2,898900.0,25169.2
2021931371.0,REALTOR,2,839000.0,23492.0
2021941413.0,REALTOR,1,515000.0,14420.0
2021953531.0,NON-REALTOR,2,170000.0,4760.0
2021953531.0,REALTOR,3,550000.0,15400.0
2021956836.0,REALTOR,1,421000.0,11788.0
2021961353.0,NON-REALTOR,2,1440000.0,40320.0
2021966512.0,NON-REALTOR,1,2050000.0,57400.0
2021966512.0,REALTOR,1,549000.0,15372.0
2021967467.0,REALTOR,2,1484000.0,41552.0
2021973002.0,REALTOR,1,500000.0,14000.0
2021986330.0,REALTOR,3,1825555.0,51115.54
2021990215.0,REALTOR,2,937500.0,26250.0
2022000383.0,REALTOR,2,1137469.0,31849.132
2022041866.0,REALTOR,1,1007000.0,28196.0
2022046881.0,REALTOR,1,1116000.0,31248.0
2022048870.0,REALTOR,2,796000.0,22288.0
2022051603.0,NON-REALTOR,1,490000.0,13720.0
2022051603.0,REALTOR,1,669900.0,18757.2
2022063937.0,REALTOR,2,1166000.0,32648.0
2022065713.0,REALTOR,1,590000.0,16520.0
2022080773.0,REALTOR,3,1704500.0,47726.0
2022095912.0,REALTOR,9,1650400.0,46211.200000000004
2022107375.0,REALTOR,2,1316950.0,36874.6
2022109423.0,REALTOR,2,1160000.0,32480.0
2022116084.0,REALTOR,5,3215450.0,90032.6
2022129287.0,REALTOR,1,325000.0,9100.0
2022137723.0,REALTOR,4,1741499.0,48761.972
2022137895.0,REALTOR,1,747000.0,20916.0
2022143493.0,REALTOR,1,454999.0,12739.972
2022145123.0,REALTOR,2,9775000.0,273700.0
2022149485.0,REALTOR,1,470000.0,13160.0
2022169296.0,REALTOR,1,185000.0,5180.0
2022170834.0,REALTOR,2,965000.0,27020.0
2022178609.0,REALTOR,2,1005000.0,28140.0
2022191979.0,NON-REALTOR,1,517000.0,14476.0
2022194621.0,REALTOR,2,2782000.0,77896.0
2022197576.0,REALTOR,1,140000.0,3920.0
2022200024.0,REALTOR,1,492450.0,13788.6
2022210603.0,REALTOR,1,645000.0,18060.0
2022213551.0,REALTOR,1,510000.0,14280.0
2022214739.0,REALTOR,1,599000.0,16772.0
2022217005.0,REALTOR,1,365000.0,10220.0
2022223948.0,REALTOR,11,1835400.0,51391.200000000004
2022241105.0,REALTOR,1,406100.0,11370.800000000001
2022253753.0,REALTOR,3,1565000.0,43820.0
2022260539.0,REALTOR,1,467500.0,13090.0
2022263050.0,REALTOR,1,965000.0,27020.0
2022264179.0,REALTOR,1,366000.0,10248.0
2022270788.0,REALTOR,2,1375000.0,38500.0
2022274036.0,REALTOR,1,292000.0,8176.0
2022281667.0,REALTOR,1,905000.0,25340.0
2022322509.0,NON-REALTOR,1,1180000.0,33040.0
2022324884.0,REALTOR,2,766700.0,21467.600000000002
2022325179.0,REALTOR,1,1006000.0,28168.0
2022325539.0,REALTOR,1,1475000.0,41300.0
2022325831.0,REALTOR,2,1409000.0,39452.0
2022335743.0,REALTOR,3,1862000.0,52136.0
2022340646.0,REALTOR,7,2738200.0,76669.6
2022344427.0,REALTOR,1,749950.0,20998.600000000002
2022345920.0,REALTOR,4,1860000.0,52080.0
2022353307.0,REALTOR,2,1009900.0,28277.2
2022354431.0,REALTOR,1,545000.0,15260.0
2022375274.0,REALTOR,1,420000.0,11760.0
2022414524.0,REALTOR,2,945000.0,26460.0
2022416917.0,REALTOR,1,295000.0,8260.0
2022425240.0,REALTOR,3,1680070.0,47041.96
2022443072.0,REALTOR,3,1802000.0,50456.0
2022445149.0,REALTOR,2,1083956.0,30350.768
2022448537.0,NON-REALTOR,3,615000.0,17220.0
2022448537.0,REALTOR,4,479000.0,13412.0
2022457755.0,REALTOR,1,89000.0,2492.0
2022459529.0,REALTOR,1,2175000.0,60900.0
2022472316.0,REALTOR,1,515000.0,14420.0
2022479019.0,REALTOR,7,4749500.0,132986.0
2022490382.0,REALTOR,2,761950.0,21334.600000000002
2022493769.0,NON-REALTOR,1,445500.0,12474.0
2022493769.0,REALTOR,8,3688990.0,103291.72
2022518672.0,REALTOR,3,1660000.0,46480.0
2022523428.0,REALTOR,5,2674900.0,74897.2
2022539749.0,REALTOR,11,711399.0,19919.172
2022540952.0,REALTOR,1,399800.0,11194.4
2022541104.0,REALTOR,1,421500.0,11802.0
2022550010.0,REALTOR,4,2479745.0,69432.86
2022560068.0,REALTOR,3,2147550.0,60131.4
2022561324.0,NON-REALTOR,1,549000.0,15372.0
2022562330.0,REALTOR,1,490000.0,13720.0
2022591009.0,REALTOR,1,615000.0,17220.0
2022593165.0,REALTOR,2,993000.0,27804.0
2022607790.0,NON-REALTOR,1,440000.0,12320.0
2022607790.0,REALTOR,2,810000.0,22680.0
2022615981.0,REALTOR,1,520000.0,14560.0
2022630687.0,REALTOR,1,492000.0,13776.0
2022641880.0,REALTOR,1,415000.0,11620.0
2022646455.0,REALTOR,1,9700.0,271.6
2022646456.0,REALTOR,2,344700.0,9651.6
2022655224.0,REALTOR,2,3050000.0,85400.0
2022665049.0,REALTOR,1,465000.0,13020.0
2022665053.0,NON-REALTOR,3,1177000.0,32956.0
2022665053.0,REALTOR,5,2020800.0,56582.4
2022669385.0,REALTOR,1,68000.0,1904.0
2022671785.0,REALTOR,6,3719999.0,104159.97200000001
2022691846.0,REALTOR,1,705000.0,19740.0
2022694951.0,REALTOR,1,325000.0,9100.0
2022704315.0,REALTOR,1,290000.0,8120.0
2022704317.0,REALTOR,1,468000.0,13104.0
2022729063.0,REALTOR,4,2134000.0,59752.0
2022739323.0,NON-REALTOR,1,542500.0,15190.0
2022742113.0,REALTOR,1,435000.0,12180.0
2022747665.0,REALTOR,2,1650000.0,46200.0
2022767721.0,REALTOR,2,1157000.0,32396.0
2022769339.0,REALTOR,1,796000.0,22288.0
2022777657.0,REALTOR,3,859700.0,24071.600000000002
2022778072.0,REALTOR,6,801900.0,22453.2
2022779150.0,REALTOR,2,1515014.0,42420.392
2022805103.0,REALTOR,1,770000.0,21560.0
2022830945.0,REALTOR,8,7709950.0,215878.6
2022860781.0,REALTOR,1,454000.0,12712.0
2022861114.0,REALTOR,3,993900.0,27829.2
2022861924.0,NON-REALTOR,1,575000.0,16100.0
2022861925.0,REALTOR,2,990000.0,27720.0
2022867110.0,REALTOR,5,3145900.0,88085.2
2022867699.0,NON-REALTOR,2,575000.0,16100.0
2022867699.0,REALTOR,7,3140000.0,87920.0
2022876827.0,REALTOR,1,470000.0,13160.0
2022878749.0,NON-REALTOR,2,925000.0,25900.0
2022878749.0,REALTOR,1,449900.0,12597.2
2022882119.0,REALTOR,1,340000.0,9520.0
2022886393.0,REALTOR,1,405000.0,11340.0
2022899814.0,REALTOR,1,280000.0,7840.0
2022900364.0,NON-REALTOR,1,310000.0,8680.0
2022900364.0,REALTOR,3,1305000.0,36540.0
2022911862.0,REALTOR,1,627000.0,17556.0
2022935869.0,REALTOR,2,1165000.0,32620.0
2022938047.0,REALTOR,2,1330000.0,37240.0
2022951521.0,REALTOR,1,735000.0,20580.0
2022953492.0,REALTOR,12,5562800.0,155758.4
2022966077.0,REALTOR,1,70000.0,1960.0
2022976386.0,REALTOR,2,1445000.0,40460.0
2022977954.0,REALTOR,1,350000.0,9800.0
2022997246.0,REALTOR,1,1340000.0,37520.0
2023001460.0,REALTOR,1,475000.0,13300.0
2023002528.0,REALTOR,10,8535900.0,239005.2
2023003053.0,REALTOR,1,1741000.0,48748.0
2023004643.0,REALTOR,2,1320000.0,36960.0
2023005930.0,REALTOR,1,690000.0,19320.0
2023006071.0,NON-REALTOR,1,320000.0,8960.0
2023010334.0,REALTOR,2,1009800.0,28274.4
2023015318.0,REALTOR,2,2350000.0,65800.0
2023021584.0,REALTOR,14,4602600.0,128872.8
2023024843.0,REALTOR,1,1525000.0,42700.0
2023044147.0,NON-REALTOR,1,530000.0,14840.0
2023044147.0,REALTOR,3,1297999.0,36343.972
2023062968.0,REALTOR,6,2585000.0,72380.0
2023070867.0,REALTOR,2,999000.0,27972.0
2023077485.0,REALTOR,2,1638500.0,45878.0
2023101320.0,REALTOR,2,1399950.0,39198.6
2023107186.0,REALTOR,8,4305000.0,120540.0
2023123583.0,REALTOR,7,2734200.0,76557.6
2023125751.0,REALTOR,1,495000.0,13860.0
2023126227.0,REALTOR,1,265000.0,7420.0
2023134505.0,REALTOR,4,3428000.0,95984.0
2023164906.0,REALTOR,21,881300.0,24676.4
2023167561.0,REALTOR,1,825000.0,23100.0
2023177067.0,REALTOR,1,715000.0,20020.0
2023185996.0,REALTOR,1,571200.0,15993.6
2023216183.0,REALTOR,1,547500.0,15330.0
2023216626.0,REALTOR,1,100000.0,2800.0
2023216821.0,REALTOR,1,357500.0,10010.0
2023217850.0,REALTOR,7,3992500.0,111790.0
2023221386.0,REALTOR,9,4430135.0,124043.78
2023238011.0,REALTOR,2,2200000.0,61600.0
2023245921.0,REALTOR,2,1179000.0,33012.0
2023252852.0,REALTOR,1,697990.0,19543.72
2023256374.0,REALTOR,1,908600.0,25440.8
2023259284.0,NON-REALTOR,1,495000.0,13860.0
2023268727.0,REALTOR,1,605915.0,16965.62
2023271435.0,REALTOR,1,340000.0,9520.0
2023306967.0,REALTOR,1,199000.0,5572.0
2023311011.0,REALTOR,6,1803000.0,50484.0
2023312590.0,REALTOR,1,900000.0,25200.0
2023327332.0,REALTOR,1,2230000.0,62440.0
2023333573.0,REALTOR,4,2266888.0,63472.864
2023335443.0,REALTOR,1,355000.0,9940.0
2023352542.0,REALTOR,3,1324000.0,37072.0
2023356340.0,REALTOR,1,325000.0,9100.0
2023356846.0,NON-REALTOR,1,505000.0,14140.0
2023356846.0,REALTOR,5,2327850.0,65179.8
2023363875.0,REALTOR,4,3241000.0,90748.0
2023369661.0,REALTOR,7,2832000.0,79296.0
2023378468.0,REALTOR,1,579950.0,16238.6
2023379916.0,REALTOR,5,1455000.0,40740.0
2023382364.0,REALTOR,1,393000.0,11004.0
2023383778.0,REALTOR,1,964999.0,27019.972
2023402460.0,REALTOR,1,315000.0,8820.0
2023404521.0,REALTOR,6,3766200.0,105453.6
2023404841.0,REALTOR,2,1612500.0,45150.0
2023405190.0,REALTOR,2,300000.0,8400.0
2023418672.0,REALTOR,4,1499000.0,41972.0
2023419152.0,REALTOR,3,1130000.0,31640.0
2023422161.0,REALTOR,2,1057000.0,29596.0
2023423934.0,REALTOR,9,3249000.0,90972.0
2023424257.0,REALTOR,11,6015500.0,168434.0
2023445547.0,REALTOR,3,1177000.0,32956.0
2023447018.0,REALTOR,2,130000.0,3640.0
2023450117.0,REALTOR,4,1486500.0,41622.0
2023458248.0,NON-REALTOR,1,465000.0,13020.0
2023465157.0,REALTOR,14,3031900.0,84893.2
2023465234.0,REALTOR,1,330000.0,9240.0
2023471682.0,REALTOR,1,600000.0,16800.0
2023474710.0,REALTOR,2,963250.0,26971.0
2023484455.0,REALTOR,1,675000.0,18900.0
2023484888.0,REALTOR,3,1455000.0,40740.0
2023494670.0,REALTOR,2,2094000.0,58632.0
2023494953.0,REALTOR,3,1594000.0,44632.0
2023498892.0,REALTOR,5,2257900.0,63221.200000000004
2023504835.0,REALTOR,1,145000.0,4060.0
2023531213.0,REALTOR,1,974000.0,27272.0
2023532161.0,REALTOR,1,927351.0,25965.828
2023532951.0,REALTOR,3,1511500.0,42322.0
2023558761.0,REALTOR,2,1156500.0,32382.0
2023561706.0,REALTOR,1,2190000.0,61320.0
2023562549.0,REALTOR,1,469000.0,13132.0
2023569340.0,REALTOR,1,475000.0,13300.0
2023579411.0,REALTOR,2,1269950.0,35558.6
2023579668.0,REALTOR,1,365000.0,10220.0
2023581738.0,REALTOR,2,753000.0,21084.0
2023589794.0,NON-REALTOR,1,300120.0,8403.36
2023589794.0,REALTOR,1,525000.0,14700.0
2023591168.0,REALTOR,1,440000.0,12320.0
2023600440.0,REALTOR,1,11000.0,308.0
2023609654.0,REALTOR,1,588000.0,16464.0
2023626710.0,REALTOR,1,333500.0,9338.0
2023627173.0,REALTOR,1,499999.0,13999.972
2023637257.0,REALTOR,1,1250000.0,35000.0
2023644640.0,REALTOR,3,1168000.0,32704.0
2023649191.0,REALTOR,5,1206000.0,33768.0
2023652075.0,REALTOR,1,569900.0,15957.2
2023669568.0,REALTOR,3,1564900.0,43817.200000000004
2023671596.0,REALTOR,2,1325000.0,37100.0
2023674323.0,REALTOR,2,597000.0,16716.0
2023675083.0,REALTOR,1,24000.0,672.0
2023696639.0,NON-REALTOR,1,114000.0,3192.0
2023696639.0,REALTOR,1,475000.0,13300.0
2023722927.0,REALTOR,6,3914400.0,109603.2
2023722961.0,REALTOR,3,1287500.0,36050.0
2023723417.0,REALTOR,5,3324000.0,93072.0
2023727912.0,REALTOR,1,494000.0,13832.0
2023729018.0,REALTOR,1,445000.0,12460.0
2023734999.0,REALTOR,1,450000.0,12600.0
2023737299.0,REALTOR,1,189000.0,5292.0
2023748962.0,REALTOR,1,425000.0,11900.0
2023750443.0,REALTOR,2,1670000.0,46760.0
2023751079.0,REALTOR,3,2354650.0,65930.2
2023753765.0,REALTOR,1,523000.0,14644.0
2023757176.0,REALTOR,4,3512000.0,98336.0
2023785361.0,REALTOR,5,2879000.0,80612.0
2023791756.0,REALTOR,3,1501500.0,42042.0
2023804623.0,REALTOR,2,415900.0,11645.2
2023815888.0,REALTOR,2,980420.0,27451.760000000002
2023816089.0,REALTOR,2,728591.0,20400.548
2023817565.0,REALTOR,2,1610000.0,45080.0
2023818185.0,REALTOR,2,2161500.0,60522.0
2023834618.0,REALTOR,2,1639000.0,45892.0
2023838918.0,REALTOR,1,510000.0,14280.0
2023846773.0,REALTOR,1,665000.0,18620.0
2023853530.0,REALTOR,30,19667625.0,550693.5
2023870773.0,REALTOR,1,339000.0,9492.0
2023883322.0,REALTOR,1,650000.0,18200.0
2023884894.0,REALTOR,1,440000.0,12320.0
2023893597.0,REALTOR,3,202000.0,5656.0
2023895080.0,REALTOR,1,575000.0,16100.0
2023896746.0,NON-REALTOR,3,1274900.0,35697.200000000004
2023896746.0,REALTOR,7,3223000.0,90244.0
2023896847.0,REALTOR,2,1384000.0,38752.0
2023899692.0,REALTOR,3,1552500.0,43470.0
2023935880.0,REALTOR,1,850000.0,23800.0
2023937343.0,NON-REALTOR,6,3429501.0,96026.028
2023937343.0,REALTOR,12,6083700.0,170343.6
2023940024.0,REALTOR,2,4790000.0,134120.0
2023945034.0,REALTOR,2,979500.0,27426.0
2023947958.0,REALTOR,3,1202000.0,33656.0
2023949056.0,REALTOR,1,535000.0,14980.0
2023950528.0,REALTOR,1,379900.0,10637.2
2023953735.0,REALTOR,4,2150620.0,60217.36
2023962186.0,REALTOR,4,2670000.0,74760.0
2023969737.0,REALTOR,2,1284900.0,35977.200000000004
2023981473.0,REALTOR,3,1509000.0,42252.0
2023987466.0,NON-REALTOR,1,300000.0,8400.0
2023987515.0,REALTOR,5,5169500.0,144746.0
2023993236.0,REALTOR,12,7304000.0,204512.0
2024007197.0,REALTOR,1,449000.0,12572.0
2024013490.0,REALTOR,3,2245000.0,62860.0
2024015122.0,NON-REALTOR,1,380000.0,10640.0
2024015444.0,REALTOR,1,290000.0,8120.0
2024018913.0,REALTOR,1,460000.0,12880.0
2024030782.0,REALTOR,1,280000.0,7840.0
2024031124.0,REALTOR,3,1707950.0,47822.6
2024036042.0,REALTOR,1,45000.0,1260.0
2024053797.0,REALTOR,2,972900.0,27241.2
2024055990.0,REALTOR,2,395000.0,11060.0
2024057984.0,REALTOR,2,865000.0,24220.0
2024058719.0,REALTOR,1,304000.0,8512.0
2024063379.0,REALTOR,1,420000.0,11760.0
2024065530.0,REALTOR,1,285000.0,7980.0
2024065870.0,REALTOR,2,1159500.0,32466.0
2024066735.0,REALTOR,4,2175000.0,60900.0
2024069916.0,REALTOR,3,1630000.0,45640.0
2024079060.0,REALTOR,1,605000.0,16940.0
2024079515.0,REALTOR,4,2852000.0,79856.0
2024083428.0,REALTOR,4,1820999.0,50987.972
2024083534.0,NON-REALTOR,1,819000.0,22932.0
2024083534.0,REALTOR,3,2460000.0,68880.0
2024083792.0,REALTOR,6,2939350.0,82301.8
2024099027.0,REALTOR,4,629600.0,17628.8
2024104170.0,REALTOR,4,1970000.0,55160.0
2024104690.0,REALTOR,2,807007.0,22596.196
2024104812.0,REALTOR,3,1116000.0,31248.0
2024115084.0,REALTOR,1,575000.0,16100.0
2024123068.0,REALTOR,1,325000.0,9100.0
2024123702.0,REALTOR,1,630000.0,17640.0
2024124127.0,REALTOR,1,910000.0,25480.0
2024134851.0,REALTOR,4,1602500.0,44870.0
2024138272.0,REALTOR,1,304000.0,8512.0
