AgentKey,AgentType,Year,TransactionSides,TotalSalesVolume,GCI
2017803671.0,REALTOR,2025,2,1154900.0,33547.0
2017805693.0,REALTOR,2024,5,1693000.0,49462.0
2017806111.0,REALTOR,2025,1,1060000.0,29680.0
2017806416.0,REALTOR,2024,2,608000.0,17024.0
2017806416.0,REALTOR,2025,5,3489000.0,100355.0
2017813012.0,REALTOR,2024,1,1075000.0,32250.0
2017819811.0,REALTOR,2024,2,2147000.0,61286.0
2017819928.0,REALTOR,2024,1,612000.0,17136.0
2017820192.0,NON-REALTOR,2024,1,390000.0,11700.0
2017821281.0,REALTOR,2025,1,629000.0,18870.0
2017824164.0,NON-REALTOR,2025,2,805000.0,24150.0
2017836499.0,NON-REALTOR,2025,1,675000.0,20250.0
2017840112.0,REALTOR,2024,3,1380000.0,39570.0
2017840112.0,REALTOR,2025,2,816500.0,23465.0
2017847609.0,NON-REALTOR,2024,1,465000.0,13950.0
2017870121.0,REALTOR,2024,1,959000.0,26852.0
2017880220.0,NON-REALTOR,2024,1,309000.0,9270.0
2017880220.0,NON-REALTOR,2025,2,1349000.0,38970.0
2017882304.0,REALTOR,2024,1,652000.0,19560.0
2017883652.0,REALTOR,2024,1,265000.0,7950.0
2017883828.0,REALTOR,2025,1,460000.0,12880.0
2017896890.0,REALTOR,2024,1,289000.0,8092.0
2017899898.0,REALTOR,2024,1,355000.0,9940.0
2017899898.0,REALTOR,2025,4,2177000.0,60956.0
2017901809.0,REALTOR,2025,1,415000.0,12450.0
2017902600.0,NON-REALTOR,2025,1,1550000.0,46500.0
2017908649.0,REALTOR,2025,1,1200000.0,33600.0
2017914192.0,REALTOR,2024,2,1245000.0,37350.0
2017914192.0,REALTOR,2025,1,709411.0,19863.508
2017928126.0,REALTOR,2024,1,200000.0,5600.0
2017933340.0,NON-REALTOR,2024,2,1385000.0,38780.0
2017933340.0,NON-REALTOR,2025,3,2009000.0,56252.0
2017934393.0,REALTOR,2025,3,2516000.0,74348.0
2017946193.0,REALTOR,2024,3,1546000.0,43288.0
2017946193.0,REALTOR,2025,8,3552000.0,99456.0
2017951998.0,NON-REALTOR,2025,1,525000.0,14700.0
2017952056.0,REALTOR,2024,1,220000.0,6160.0
2017963410.0,NON-REALTOR,2025,1,429000.0,12012.0
2017963725.0,REALTOR,2025,2,2080000.0,60320.0
2017965625.0,REALTOR,2025,2,1270000.0,36700.0
2017968398.0,REALTOR,2024,1,490000.0,13720.0
2017968398.0,REALTOR,2025,3,1400000.0,39200.0
2017977710.0,REALTOR,2024,3,1729900.0,48437.2
2017977710.0,REALTOR,2025,1,455000.0,13650.0
2017978009.0,REALTOR,2025,3,1865000.0,54720.0
2017978066.0,NON-REALTOR,2024,1,465000.0,13020.0
2017978066.0,NON-REALTOR,2025,1,850000.0,23800.0
2017985441.0,NON-REALTOR,2024,2,1000000.0,29000.0
2018013538.0,NON-REALTOR,2024,1,584990.0,16379.720000000001
2018014329.0,NON-REALTOR,2025,1,495000.0,14850.0
2018014344.0,NON-REALTOR,2024,2,1115000.0,31220.0
2018014344.0,NON-REALTOR,2025,1,231000.0,6468.0
2018017047.0,REALTOR,2024,1,395000.0,11850.0
2018017860.0,NON-REALTOR,2024,1,290000.0,8120.0
2018019286.0,NON-REALTOR,2024,3,1095000.0,30660.0
2018020490.0,REALTOR,2025,1,395000.0,11060.0
2018021179.0,NON-REALTOR,2024,1,530000.0,14840.0
2018022222.0,REALTOR,2025,1,799999.0,23999.969999999998
2018056979.0,NON-REALTOR,2024,4,2314500.0,65906.0
2018056979.0,NON-REALTOR,2025,2,972900.0,27241.2
2018062530.0,REALTOR,2025,3,2830000.0,82040.0
2018064761.0,NON-REALTOR,2024,1,550000.0,15400.0
2018070570.0,REALTOR,2024,4,1964760.0,55013.28
2018070570.0,REALTOR,2025,5,2828050.0,79185.4
2018075885.0,REALTOR,2024,2,2312400.0,66553.20000000001
2018078676.0,REALTOR,2025,1,1220000.0,36600.0
2018082234.0,REALTOR,2024,4,1157500.0,33200.0
2018097397.0,REALTOR,2024,2,1235000.0,34580.0
2018097397.0,REALTOR,2025,2,1155000.0,32340.0
2018108872.0,REALTOR,2024,2,1360000.0,39100.0
2018120345.0,NON-REALTOR,2024,1,1280000.0,35840.0
2018129396.0,REALTOR,2024,3,2590000.0,75800.0
2018129396.0,REALTOR,2025,1,1100000.0,30800.0
2018147515.0,NON-REALTOR,2024,3,1512000.0,43098.0
2018150393.0,NON-REALTOR,2024,2,1050900.0,29425.2
2018155199.0,REALTOR,2024,1,215000.0,6450.0
2018161904.0,REALTOR,2025,1,215000.0,6450.0
2018165105.0,REALTOR,2024,3,1442000.0,40376.0
2018171215.0,REALTOR,2025,2,725000.0,20300.0
2018172221.0,NON-REALTOR,2025,2,1185500.0,33194.0
2018173016.0,NON-REALTOR,2024,1,575000.0,16100.0
2018173016.0,NON-REALTOR,2025,1,507500.0,14210.0
2018173016.0,REALTOR,2024,1,615000.0,17220.0
2018177096.0,REALTOR,2024,5,3008247.0,88223.11
2018177096.0,REALTOR,2025,3,653539.0,19466.17
2018186356.0,NON-REALTOR,2025,1,1850000.0,51800.0
2018197227.0,NON-REALTOR,2024,2,1880165.0,55314.95
2018197227.0,NON-REALTOR,2025,2,1767000.0,49476.0
2018199722.0,NON-REALTOR,2025,1,545000.0,15260.0
2018208825.0,NON-REALTOR,2024,2,1375000.0,38500.0
2018212164.0,NON-REALTOR,2024,1,547800.0,15338.4
2018212164.0,NON-REALTOR,2025,1,514900.0,14417.2
2018216470.0,NON-REALTOR,2024,3,1328000.0,37184.0
2018219246.0,NON-REALTOR,2024,1,702000.0,19656.0
2018225319.0,NON-REALTOR,2024,1,547000.0,15316.0
2018234683.0,REALTOR,2024,1,175000.0,4900.0
2018237525.0,NON-REALTOR,2024,2,1109000.0,31052.0
2018237525.0,NON-REALTOR,2025,1,747500.0,20930.0
2018238596.0,REALTOR,2024,3,3504000.0,100262.0
2018239023.0,REALTOR,2025,1,649000.0,18172.0
2018249955.0,REALTOR,2025,1,595000.0,16660.0
2018252444.0,REALTOR,2024,2,602500.0,18075.0
2018252444.0,REALTOR,2025,4,1800000.0,52600.0
2018270687.0,REALTOR,2024,3,1792500.0,51250.0
2018270687.0,REALTOR,2025,1,655000.0,18340.0
2018273311.0,REALTOR,2024,2,2880000.0,83200.0
2018273311.0,REALTOR,2025,3,1825000.0,53830.0
2018275595.0,NON-REALTOR,2025,1,585000.0,16380.0
2018277356.0,REALTOR,2024,1,580000.0,17400.0
2018277356.0,REALTOR,2025,1,340000.0,9520.0
2018279681.0,REALTOR,2024,1,790000.0,22120.0
2018279698.0,REALTOR,2024,3,1630000.0,47960.0
2018282220.0,REALTOR,2025,1,270000.0,8100.0
2018284335.0,NON-REALTOR,2024,1,767000.0,23010.0
2018284335.0,NON-REALTOR,2025,1,669990.0,18759.72
2018285322.0,NON-REALTOR,2024,2,1890000.0,52920.0
2018294028.0,REALTOR,2024,1,417500.0,11690.0
2018296529.0,NON-REALTOR,2024,1,550000.0,15400.0
2018296529.0,NON-REALTOR,2025,1,695000.0,19460.0
2018297179.0,REALTOR,2024,4,1802489.0,50469.692
2018299127.0,REALTOR,2024,2,1790000.0,51720.0
2018299127.0,REALTOR,2025,1,794000.0,22232.0
2018306366.0,NON-REALTOR,2024,1,599000.0,16772.0
2018319133.0,REALTOR,2024,1,365000.0,10950.0
2018322960.0,NON-REALTOR,2024,1,605120.0,18153.6
2018324549.0,REALTOR,2024,5,4974000.0,144142.0
2018324549.0,REALTOR,2025,3,2275000.0,66500.0
2018359381.0,NON-REALTOR,2024,1,550000.0,15400.0
2018359381.0,NON-REALTOR,2025,3,1085000.0,30380.0
2018361822.0,NON-REALTOR,2024,3,2075000.0,59800.0
2018362256.0,NON-REALTOR,2025,1,556950.0,15594.6
2018373011.0,REALTOR,2024,3,4038125.0,116467.5
2018373011.0,REALTOR,2025,1,1364000.0,40920.0
2018375095.0,REALTOR,2024,1,1475000.0,41300.0
2018375095.0,REALTOR,2025,1,780000.0,21840.0
2018377167.0,NON-REALTOR,2025,1,355000.0,9940.0
2018385171.0,NON-REALTOR,2024,1,355000.0,10650.0
2018391454.0,REALTOR,2024,3,1992000.0,59760.0
2018391454.0,REALTOR,2025,1,1153000.0,34590.0
2018392995.0,REALTOR,2024,2,1550000.0,43400.0
2018392995.0,REALTOR,2025,2,1412000.0,39536.0
2018394384.0,REALTOR,2024,1,730000.0,20440.0
2018398455.0,REALTOR,2024,8,7331000.0,217330.0
2018398455.0,REALTOR,2025,4,4000000.0,117660.0
2018401340.0,REALTOR,2025,1,630000.0,18900.0
2018404991.0,REALTOR,2025,1,1550000.0,43400.0
2018423318.0,NON-REALTOR,2024,1,435000.0,12180.0
2018424062.0,REALTOR,2025,1,0.0,0.0
2018429067.0,REALTOR,2024,1,475300.0,14259.0
2018429067.0,REALTOR,2025,2,1353500.0,39408.0
2018432181.0,NON-REALTOR,2024,2,570000.0,15960.0
2018432181.0,REALTOR,2024,2,1060000.0,30640.0
2018434055.0,REALTOR,2024,5,1456000.0,42550.0
2018434055.0,REALTOR,2025,1,610000.0,17080.0
2018444192.0,REALTOR,2024,7,5728123.0,165567.69
2018444192.0,REALTOR,2025,9,6665043.0,189321.204
2018445285.0,NON-REALTOR,2024,1,700000.0,19600.0
2018467301.0,NON-REALTOR,2024,1,625000.0,17500.0
2018475062.0,NON-REALTOR,2024,2,919000.0,25732.0
2018475062.0,NON-REALTOR,2025,1,515000.0,14420.0
2018489837.0,NON-REALTOR,2025,3,1340000.0,38290.0
2018489837.0,REALTOR,2024,3,1447500.0,42614.0
2018494814.0,NON-REALTOR,2024,1,650000.0,18200.0
2018500982.0,NON-REALTOR,2024,1,205275.0,5747.7
2018503892.0,NON-REALTOR,2024,1,432000.0,12096.0
2018509021.0,NON-REALTOR,2025,2,762000.0,21336.0
2018509021.0,REALTOR,2025,1,379000.0,11370.0
2018511868.0,REALTOR,2025,2,1045000.0,29260.0
2018511887.0,REALTOR,2024,7,4491000.0,129510.0
2018511887.0,REALTOR,2025,8,5399900.0,155369.2
2018516953.0,REALTOR,2024,8,5068500.0,148693.0
2018516953.0,REALTOR,2025,6,1517000.0,43873.0
2018518499.0,REALTOR,2025,1,106000.0,3180.0
2018523997.0,REALTOR,2024,1,600000.0,16800.0
2018527827.0,REALTOR,2025,1,910000.0,25480.0
2018528995.0,REALTOR,2025,1,456000.0,13680.0
2018531721.0,REALTOR,2024,2,10800000.0,313200.0
2018531721.0,REALTOR,2025,1,835000.0,25050.0
2018539212.0,NON-REALTOR,2024,1,557000.0,15596.0
2018539212.0,NON-REALTOR,2025,1,435000.0,12180.0
2018540330.0,REALTOR,2024,2,1120000.0,33600.0
2018545963.0,REALTOR,2024,4,2285218.0,64916.104
2018545963.0,REALTOR,2025,2,966100.0,27050.800000000003
2018550204.0,NON-REALTOR,2025,2,1865000.0,53550.0
2018555994.0,REALTOR,2024,5,3258000.0,93544.0
2018555994.0,REALTOR,2025,2,1060000.0,30970.0
2018563725.0,REALTOR,2024,9,6017400.0,177163.0
2018563725.0,REALTOR,2025,6,2466000.0,72716.0
2018564697.0,REALTOR,2024,2,3215000.0,91060.0
2018566792.0,NON-REALTOR,2024,1,500000.0,14000.0
2018572103.0,NON-REALTOR,2024,1,417000.0,12510.0
2018572103.0,NON-REALTOR,2025,1,485000.0,13580.0
2018578696.0,REALTOR,2024,7,3966956.0,111664.768
2018578696.0,REALTOR,2025,6,3512500.0,99287.0
2018579965.0,NON-REALTOR,2024,1,640000.0,17920.0
2018579965.0,NON-REALTOR,2025,1,536100.0,15010.800000000001
2018597959.0,REALTOR,2024,1,510000.0,14280.0
2018598991.0,REALTOR,2024,2,3050000.0,86300.0
2018598991.0,REALTOR,2025,1,440000.0,12320.0
2018609995.0,NON-REALTOR,2025,1,535000.0,14980.0
2018610914.0,REALTOR,2025,1,309900.0,9297.0
2018612003.0,REALTOR,2024,1,665000.0,18620.0
2018612003.0,REALTOR,2025,1,610000.0,17080.0
2018612106.0,NON-REALTOR,2025,1,445000.0,13350.0
2018632254.0,NON-REALTOR,2024,3,1988000.0,56834.0
2018632254.0,NON-REALTOR,2025,1,674950.0,18898.600000000002
2018632765.0,NON-REALTOR,2024,1,585000.0,17550.0
2018636174.0,REALTOR,2024,3,1130000.0,33900.0
2018637787.0,REALTOR,2024,3,1599000.0,46440.0
2018640953.0,NON-REALTOR,2025,3,1081500.0,31282.0
2018644079.0,REALTOR,2024,1,921702.0,25807.656
2018652524.0,NON-REALTOR,2024,4,2569000.0,74440.0
2018652524.0,NON-REALTOR,2025,1,790000.0,23700.0
2018655810.0,REALTOR,2025,1,625000.0,17500.0
2018655886.0,NON-REALTOR,2024,4,3075000.0,87300.0
2018655886.0,NON-REALTOR,2025,2,1677000.0,46956.0
2018659812.0,REALTOR,2025,2,1729900.0,48437.2
2018660214.0,REALTOR,2024,1,639000.0,19170.0
2018669244.0,REALTOR,2024,1,372000.0,11160.0
2018669314.0,REALTOR,2024,5,3249450.0,91650.6
2018669314.0,REALTOR,2025,1,1160000.0,32480.0
2018675853.0,REALTOR,2024,1,183500.0,5138.0
2018676064.0,REALTOR,2024,3,2589990.0,76319.72
2018677727.0,REALTOR,2024,1,1125000.0,31500.0
2018682392.0,REALTOR,2024,1,490000.0,13720.0
2018684650.0,NON-REALTOR,2024,2,1539700.0,46191.0
2018691164.0,NON-REALTOR,2024,2,1304990.0,36539.72
2018691164.0,NON-REALTOR,2025,4,2923500.0,81858.0
2018696915.0,NON-REALTOR,2024,3,1438000.0,40264.0
2018696915.0,NON-REALTOR,2025,1,405000.0,11340.0
2018721302.0,REALTOR,2024,2,795000.0,22260.0
2018721302.0,REALTOR,2025,1,175472.0,5264.16
2018721400.0,NON-REALTOR,2024,3,2250000.0,63000.0
2018724225.0,REALTOR,2024,2,765500.0,22455.0
2018724225.0,REALTOR,2025,1,331000.0,9268.0
2018732125.0,REALTOR,2024,2,695000.0,20810.0
2018736226.0,NON-REALTOR,2024,2,568000.0,15904.0
2018736226.0,NON-REALTOR,2025,2,1111000.0,31108.0
2018749905.0,REALTOR,2024,1,211000.0,5908.0
2018749905.0,REALTOR,2025,1,165000.0,4620.0
2018753286.0,REALTOR,2024,1,461000.0,12908.0
2018755128.0,NON-REALTOR,2024,1,302000.0,8456.0
2018761411.0,NON-REALTOR,2024,1,340000.0,9520.0
2018761412.0,NON-REALTOR,2025,1,637000.0,17836.0
2018761412.0,REALTOR,2024,1,475000.0,13300.0
2018783246.0,REALTOR,2024,3,1610000.0,46170.0
2018783246.0,REALTOR,2025,3,1430000.0,41410.0
2018787448.0,NON-REALTOR,2025,1,758000.0,22740.0
2018799869.0,REALTOR,2024,2,1095000.0,31890.0
2018803407.0,REALTOR,2025,1,524000.0,14672.0
2018803874.0,REALTOR,2024,1,640000.0,17920.0
2018806811.0,NON-REALTOR,2025,1,625000.0,17500.0
2018808168.0,REALTOR,2024,2,695000.0,19460.0
2018810614.0,REALTOR,2024,1,564000.0,16920.0
2018830111.0,REALTOR,2024,1,585000.0,17550.0
2018836675.0,REALTOR,2024,2,709000.0,20512.0
2018836675.0,REALTOR,2025,1,119000.0,3332.0
2018862034.0,REALTOR,2024,2,1082500.0,31570.0
2018862034.0,REALTOR,2025,2,1005000.0,28140.0
2018868446.0,REALTOR,2024,2,2017000.0,56476.0
2018868446.0,REALTOR,2025,1,625000.0,18750.0
2018869710.0,REALTOR,2024,8,1612000.0,47180.0
2018869710.0,REALTOR,2025,2,327000.0,9810.0
2018875744.0,REALTOR,2024,1,735000.0,20580.0
2018875744.0,REALTOR,2025,1,285000.0,7980.0
2018887987.0,REALTOR,2024,1,282500.0,8475.0
2018893727.0,REALTOR,2024,2,1885000.0,54080.0
2018915002.0,NON-REALTOR,2024,2,750000.0,21000.0
2018923802.0,REALTOR,2024,1,1220000.0,34160.0
2018925584.0,NON-REALTOR,2024,1,550885.0,16526.55
2018925584.0,NON-REALTOR,2025,1,475000.0,13300.0
2018928626.0,REALTOR,2024,1,440000.0,13200.0
2018928626.0,REALTOR,2025,1,465000.0,13020.0
2018929512.0,REALTOR,2024,1,520000.0,14560.0
2018929512.0,REALTOR,2025,1,525000.0,15750.0
2018947614.0,REALTOR,2024,1,585000.0,17550.0
2018947614.0,REALTOR,2025,1,410000.0,12300.0
2018948641.0,NON-REALTOR,2024,1,671875.0,18812.5
2018954906.0,REALTOR,2024,4,1268500.0,36613.0
2018954906.0,REALTOR,2025,5,2256000.0,63898.0
2018961773.0,NON-REALTOR,2024,1,1100000.0,30800.0
2018975774.0,REALTOR,2024,1,1062655.0,29754.34
2018975774.0,REALTOR,2025,1,465000.0,13950.0
2018975841.0,REALTOR,2024,4,2779950.0,81338.6
2018975841.0,REALTOR,2025,1,384000.0,10752.0
2018977513.0,REALTOR,2024,3,1389000.0,39862.0
2018977513.0,REALTOR,2025,2,1430000.0,41240.0
2018983077.0,REALTOR,2024,1,460000.0,13800.0
2018987228.0,NON-REALTOR,2025,1,540110.0,15123.08
2019001528.0,REALTOR,2024,1,900000.0,25200.0
2019008945.0,REALTOR,2025,1,310000.0,8680.0
2019009021.0,REALTOR,2025,2,2015000.0,59020.0
2019015690.0,REALTOR,2025,1,360000.0,10800.0
2019041316.0,NON-REALTOR,2024,1,489950.0,13718.6
2019049911.0,NON-REALTOR,2024,7,2162500.0,61784.0
2019049911.0,NON-REALTOR,2025,1,370000.0,10360.0
2019050032.0,REALTOR,2024,3,2117616.0,60653.248
2019050032.0,REALTOR,2025,3,1895000.0,55680.0
2019072837.0,REALTOR,2025,1,415000.0,12450.0
2019074573.0,REALTOR,2024,1,700000.0,19600.0
2019075941.0,REALTOR,2024,4,5578230.0,164034.44
2019075941.0,REALTOR,2025,2,1234000.0,35902.0
2019077240.0,NON-REALTOR,2024,2,4070000.0,118030.0
2019080375.0,REALTOR,2024,1,415000.0,12450.0
2019086467.0,NON-REALTOR,2024,1,590000.0,17700.0
2019086683.0,REALTOR,2024,1,235000.0,7050.0
2019104086.0,REALTOR,2025,2,180000.0,5040.0
2019107887.0,REALTOR,2024,1,785000.0,21980.0
2019107887.0,REALTOR,2025,1,438050.0,12265.4
2019113761.0,NON-REALTOR,2024,1,799995.0,22399.86
2019124684.0,REALTOR,2025,1,628000.0,18840.0
2019134001.0,NON-REALTOR,2024,1,637000.0,19110.0
2019134711.0,NON-REALTOR,2025,1,210000.0,5880.0
2019148159.0,NON-REALTOR,2025,1,264933.0,7418.124
2019148159.0,REALTOR,2024,1,460000.0,12880.0
2019148159.0,REALTOR,2025,1,450000.0,12600.0
2019164628.0,REALTOR,2024,8,5515700.0,164151.2
2019164628.0,REALTOR,2025,7,3110900.0,91987.2
2019169852.0,REALTOR,2025,1,439900.0,12317.2
2019172760.0,NON-REALTOR,2025,1,501000.0,14028.0
2019180507.0,REALTOR,2024,1,565000.0,15820.0
2019180507.0,REALTOR,2025,1,850000.0,25500.0
2019186825.0,REALTOR,2024,5,2443290.0,68412.12
2019186825.0,REALTOR,2025,3,1564000.0,43792.0
2019194570.0,REALTOR,2024,2,6600000.0,198000.0
2019194570.0,REALTOR,2025,1,1330000.0,39900.0
2019202793.0,REALTOR,2024,1,575000.0,17250.0
2019203266.0,REALTOR,2025,3,2925000.0,83500.0
2019203576.0,REALTOR,2024,2,1005000.0,28140.0
2019203576.0,REALTOR,2025,2,1219900.0,35307.0
2019217115.0,NON-REALTOR,2024,2,1435000.0,41040.0
2019217115.0,NON-REALTOR,2025,2,535000.0,15390.0
2019217153.0,NON-REALTOR,2024,2,1049990.0,29399.72
2019219922.0,REALTOR,2025,1,565950.0,15846.6
2019223406.0,NON-REALTOR,2024,2,1554500.0,43526.0
2019231990.0,REALTOR,2024,2,1000000.0,29350.0
2019231990.0,REALTOR,2025,1,445000.0,12460.0
2019239326.0,NON-REALTOR,2025,1,535000.0,16050.0
2019241470.0,NON-REALTOR,2024,1,475000.0,13300.0
2019242714.0,REALTOR,2024,1,375000.0,11250.0
2019242714.0,REALTOR,2025,4,2859000.0,82480.0
2019243961.0,REALTOR,2025,1,810000.0,22680.0
2019249240.0,REALTOR,2025,1,580000.0,16240.0
2019250097.0,REALTOR,2024,1,700000.0,19600.0
2019254522.0,REALTOR,2025,1,490000.0,14700.0
2019255940.0,REALTOR,2025,1,377000.0,10556.0
2019260207.0,REALTOR,2024,3,395000.0,11790.0
2019260207.0,REALTOR,2025,3,45500.0,1317.0
2019261728.0,REALTOR,2024,1,799000.0,22372.0
2019261728.0,REALTOR,2025,3,1245210.0,34865.880000000005
2019287958.0,NON-REALTOR,2025,1,415000.0,11620.0
2019301524.0,REALTOR,2025,1,567500.0,15890.0
2019314911.0,REALTOR,2024,1,585000.0,16380.0
2019317886.0,NON-REALTOR,2024,1,1300000.0,36400.0
2019318373.0,REALTOR,2024,3,2058000.0,57624.0
2019320411.0,NON-REALTOR,2025,2,2444000.0,68432.0
2019321088.0,REALTOR,2024,3,829000.0,24670.0
2019321088.0,REALTOR,2025,2,490000.0,14210.0
2019325476.0,NON-REALTOR,2025,2,1213500.0,36405.0
2019332371.0,REALTOR,2025,1,385000.0,10780.0
2019344831.0,NON-REALTOR,2024,1,115000.0,3220.0
2019345253.0,REALTOR,2024,1,480000.0,13440.0
2019345253.0,REALTOR,2025,1,505000.0,14140.0
2019347011.0,REALTOR,2024,16,12001209.0,360036.27
2019347011.0,REALTOR,2025,7,5611553.0,168346.59
2019351631.0,NON-REALTOR,2024,5,1745750.0,49761.0
2019351631.0,NON-REALTOR,2025,1,520000.0,14560.0
2019354976.0,NON-REALTOR,2025,1,960000.0,26880.0
2019362204.0,REALTOR,2025,1,1340000.0,40200.0
2019378066.0,REALTOR,2024,5,3388000.0,99462.0
2019378066.0,REALTOR,2025,5,2849000.0,81750.0
2019386617.0,NON-REALTOR,2024,2,1260000.0,35280.0
2019386617.0,NON-REALTOR,2025,3,2118900.0,59329.2
2019386617.0,REALTOR,2024,2,1275000.0,35700.0
2019390658.0,REALTOR,2024,1,625000.0,18750.0
2019393340.0,REALTOR,2024,4,3634000.0,105332.0
2019400640.0,REALTOR,2025,1,1185000.0,33180.0
2019401641.0,REALTOR,2024,4,2210550.0,62925.6
2019401641.0,REALTOR,2025,3,1666784.0,46669.952000000005
2019406743.0,NON-REALTOR,2024,1,380000.0,10640.0
2019407969.0,REALTOR,2025,1,497500.0,14925.0
2019419941.0,NON-REALTOR,2025,1,985000.0,29550.0
2019424128.0,NON-REALTOR,2024,1,461600.0,13848.0
2019424128.0,NON-REALTOR,2025,3,1635000.0,46800.0
2019428440.0,REALTOR,2025,1,309000.0,9270.0
2019462916.0,NON-REALTOR,2024,1,2300000.0,64400.0
2019463264.0,NON-REALTOR,2024,2,1707300.0,50121.0
2019463264.0,NON-REALTOR,2025,3,1425500.0,41110.0
2019465416.0,NON-REALTOR,2025,1,209500.0,6285.0
2019466095.0,REALTOR,2025,1,455000.0,12740.0
2019467831.0,NON-REALTOR,2024,1,695000.0,19460.0
2019467831.0,NON-REALTOR,2025,1,773000.0,21644.0
2019470991.0,REALTOR,2025,4,1723000.0,49358.0
2019481083.0,REALTOR,2024,2,887000.0,25596.0
2019481083.0,REALTOR,2025,1,620000.0,17360.0
2019481887.0,REALTOR,2024,1,730000.0,20440.0
2019481887.0,REALTOR,2025,1,321000.0,8988.0
2019494187.0,NON-REALTOR,2024,3,2248000.0,65334.0
2019494187.0,NON-REALTOR,2025,1,602500.0,16870.0
2019499045.0,REALTOR,2024,1,422900.0,11841.2
2019500722.0,REALTOR,2024,3,1302000.0,36836.0
2019502224.0,REALTOR,2024,1,430000.0,12900.0
2019506397.0,REALTOR,2024,1,1041450.0,31243.5
2019522177.0,NON-REALTOR,2024,1,710000.0,19880.0
2019522177.0,NON-REALTOR,2025,1,430000.0,12040.0
2019522178.0,NON-REALTOR,2024,1,400000.0,11200.0
2019522178.0,NON-REALTOR,2025,1,1310000.0,36680.0
2019525614.0,REALTOR,2024,3,3036500.0,91095.0
2019525614.0,REALTOR,2025,3,1773000.0,49644.0
2019525615.0,REALTOR,2024,3,650000.0,19080.0
2019527171.0,NON-REALTOR,2024,1,2375000.0,66500.0
2019527171.0,NON-REALTOR,2025,1,814990.0,22819.72
2019529586.0,NON-REALTOR,2024,1,300000.0,8400.0
2019529586.0,NON-REALTOR,2025,1,860000.0,24080.0
2019529587.0,NON-REALTOR,2024,1,522600.0,14632.800000000001
2019529587.0,NON-REALTOR,2025,1,290000.0,8120.0
2019542180.0,REALTOR,2025,1,150000.0,4500.0
2019587342.0,REALTOR,2024,1,615000.0,17220.0
2019587342.0,REALTOR,2025,2,773000.0,21644.0
2019588914.0,REALTOR,2024,2,1730000.0,48440.0
2019588914.0,REALTOR,2025,1,365000.0,10220.0
2019592738.0,NON-REALTOR,2024,1,499000.0,13972.0
2019592738.0,NON-REALTOR,2025,1,466990.0,13075.720000000001
2019597999.0,REALTOR,2024,3,2180000.0,64140.0
2019597999.0,REALTOR,2025,1,420000.0,12600.0
2019612415.0,NON-REALTOR,2024,5,3029000.0,88216.0
2019615872.0,REALTOR,2024,3,1349900.0,39537.0
2019618092.0,REALTOR,2025,1,340000.0,10200.0
2019628990.0,REALTOR,2024,2,1738000.0,50402.0
2019647748.0,REALTOR,2024,2,772500.0,22177.0
2019647748.0,REALTOR,2025,2,952500.0,27810.0
2019649316.0,REALTOR,2024,1,255000.0,7650.0
2019654510.0,REALTOR,2024,3,2544990.0,71259.72
2019654510.0,REALTOR,2025,3,2822500.0,79030.0
2019668720.0,REALTOR,2024,2,901000.0,25228.0
2019680815.0,REALTOR,2024,1,755000.0,21140.0
2019681968.0,NON-REALTOR,2024,2,947000.0,26516.0
2019681968.0,NON-REALTOR,2025,1,502000.0,14056.0
2019703385.0,REALTOR,2024,6,2694000.0,78970.0
2019703385.0,REALTOR,2025,1,165000.0,4620.0
2019709010.0,NON-REALTOR,2025,1,709950.0,19878.600000000002
2019711136.0,REALTOR,2024,3,2179000.0,61012.0
2019711136.0,REALTOR,2025,1,735000.0,20580.0
2019723287.0,NON-REALTOR,2024,2,619900.0,18597.0
2019738744.0,NON-REALTOR,2024,1,466500.0,13995.0
2019763079.0,NON-REALTOR,2024,2,1238950.0,34690.6
2019765142.0,REALTOR,2024,1,504025.0,14112.7
2019765142.0,REALTOR,2025,1,339000.0,9492.0
2019768764.0,REALTOR,2024,1,489000.0,14670.0
2019768764.0,REALTOR,2025,1,667500.0,18690.0
2019770694.0,NON-REALTOR,2024,2,1061500.0,29722.0
2019770694.0,NON-REALTOR,2025,2,1105000.0,30940.0
2019778763.0,REALTOR,2024,3,1606500.0,46908.0
2019778763.0,REALTOR,2025,2,1041000.0,29958.0
2019778968.0,REALTOR,2024,1,277000.0,8310.0
2019778968.0,REALTOR,2025,1,592000.0,17760.0
2019783728.0,REALTOR,2024,1,539000.0,15092.0
2019783776.0,REALTOR,2024,1,355000.0,10650.0
2019799266.0,REALTOR,2024,4,3486000.0,101680.0
2019812257.0,REALTOR,2024,2,1502500.0,45075.0
2019812257.0,REALTOR,2025,1,640000.0,19200.0
2019819945.0,REALTOR,2025,1,595300.0,17859.0
2019831285.0,NON-REALTOR,2024,2,916500.0,25662.0
2019831285.0,NON-REALTOR,2025,1,497250.0,13923.0
2019833244.0,NON-REALTOR,2025,1,138650.0,3882.2000000000003
2019838864.0,NON-REALTOR,2024,1,918200.0,25709.600000000002
2019852649.0,REALTOR,2024,3,1860000.0,54600.0
2019852649.0,REALTOR,2025,2,2255000.0,66040.0
2019871765.0,REALTOR,2025,1,590000.0,16520.0
2019876666.0,NON-REALTOR,2024,1,467000.0,13076.0
2019876666.0,NON-REALTOR,2025,1,360000.0,10080.0
2019893004.0,NON-REALTOR,2025,1,463000.0,12964.0
